date,level,x,y,z
2023/02/28 14:03:05,logs_a,0.81,4.89,1.591677592985.471051
2023/02/28 14:03:05,logs_a,8.83,7.54,1.931677592985.472620
2023/02/28 14:03:05,logs_a,-2.2,8.21,2.251677592985.474108
2023/02/28 14:03:05,logs_a,-1.91,8.45,1.011677592985.475613
2023/02/28 14:03:05,logs_a,-0.07,0.02,0.011677592985.576904
2023/02/28 14:03:05,logs_a,0.82,5.09,1.01677592985.578375
2023/02/28 14:03:05,logs_a,-4.73,9.59,1.611677592985.579709
2023/02/28 14:03:05,logs_a,8.83,7.56,1.871677592985.581077
2023/02/28 14:03:05,logs_a,-1.3,7.91,2.331677592985.582446
2023/02/28 14:03:05,logs_a,-2.19,8.21,2.151677592985.584787
2023/02/28 14:03:05,logs_a,-0.07,0.02,0.011677592985.671022
2023/02/28 14:03:05,logs_a,0.82,5.08,1.061677592985.672432
2023/02/28 14:03:05,logs_a,8.83,7.52,2.021677592985.673625
2023/02/28 14:03:05,logs_a,-1.59,8.29,0.761677592985.675122
2023/02/28 14:03:05,logs_a,-4.5,3.89,6.041677592985.676592
2023/02/28 14:03:05,logs_a,-0.07,0.02,0.011677592985.763762
2023/02/28 14:03:05,logs_a,-2.51,8.51,1.031677592985.765275
2023/02/28 14:03:05,logs_a,8.83,7.51,2.041677592985.766237
2023/02/28 14:03:05,logs_a,-0.07,0.02,0.011677592985.864573
2023/02/28 14:03:05,logs_a,8.83,7.5,2.071677592985.865957
2023/02/28 14:03:05,logs_a,-1.98,8.36,2.81677592985.867237
2023/02/28 14:03:05,logs_a,-0.07,0.02,0.011677592985.966048
2023/02/28 14:03:05,logs_a,8.83,7.48,2.171677592985.967617
2023/02/28 14:03:05,logs_a,-1.36,8.43,1.751677592985.968707
2023/02/28 14:03:05,logs_a,-2.28,8.19,3.331677592985.969686
2023/02/28 14:03:06,logs_a,-0.07,0.02,0.011677592986.069852
2023/02/28 14:03:06,logs_a,0.99,5.16,0.651677592986.071661
2023/02/28 14:03:06,logs_a,-4.73,9.62,1.451677592986.073024
2023/02/28 14:03:06,logs_a,8.83,7.52,2.011677592986.074236
2023/02/28 14:03:06,logs_a,-2.04,9.02,1.231677592986.075653
2023/02/28 14:03:06,logs_a,-1.66,8.49,1.841677592986.076621
2023/02/28 14:03:06,logs_a,-2.33,8.87,1.591677592986.077656
2023/02/28 14:03:06,logs_a,-0.07,0.02,0.011677592986.170309
2023/02/28 14:03:06,logs_a,-4.73,9.62,1.461677592986.171887
2023/02/28 14:03:06,logs_a,8.83,7.54,1.961677592986.173157
2023/02/28 14:03:06,logs_a,-1.68,8.77,0.991677592986.174425
2023/02/28 14:03:06,logs_a,-2.37,9.04,1.711677592986.175486
2023/02/28 14:03:06,logs_a,-0.07,0.02,0.011677592986.270718
2023/02/28 14:03:06,logs_a,0.82,5.16,0.751677592986.272336
2023/02/28 14:03:06,logs_a,8.83,7.54,1.951677592986.273636
2023/02/28 14:03:06,logs_a,-1.41,8.82,1.191677592986.274762
2023/02/28 14:03:06,logs_a,-2.36,9.0,1.521677592986.275969
2023/02/28 14:03:06,logs_a,-0.07,0.02,0.011677592986.366884
2023/02/28 14:03:06,logs_a,8.83,7.53,1.961677592986.368522
2023/02/28 14:03:06,logs_a,-1.7,8.83,1.271677592986.369954
2023/02/28 14:03:06,logs_a,-0.07,0.02,0.011677592986.469303
2023/02/28 14:03:06,logs_a,0.82,5.1,1.071677592986.470970
2023/02/28 14:03:06,logs_a,8.83,7.5,2.081677592986.472211
2023/02/28 14:03:06,logs_a,-1.71,8.83,1.61677592986.473368
2023/02/28 14:03:06,logs_a,-0.07,0.02,0.011677592986.563892
2023/02/28 14:03:06,logs_a,0.83,5.17,0.811677592986.565514
2023/02/28 14:03:06,logs_a,9.2,7.02,2.161677592986.567103
2023/02/28 14:03:06,logs_a,-1.74,8.91,2.051677592986.568411
2023/02/28 14:03:06,logs_a,-0.07,0.02,0.011677592986.669676
2023/02/28 14:03:06,logs_a,0.82,5.03,1.271677592986.671310
2023/02/28 14:03:06,logs_a,-5.07,9.28,2.261677592986.672614
2023/02/28 14:03:06,logs_a,8.83,7.48,2.171677592986.673847
2023/02/28 14:03:06,logs_a,-2.18,9.61,1.651677592986.674999
2023/02/28 14:03:06,logs_a,-1.47,9.06,2.041677592986.676154
2023/02/28 14:03:06,logs_a,-0.07,0.02,0.011677592986.763503
2023/02/28 14:03:06,logs_a,0.99,5.13,0.91677592986.764700
2023/02/28 14:03:06,logs_a,1.03,5.28,1.01677592986.765759
2023/02/28 14:03:06,logs_a,-4.73,9.53,1.961677592986.766777
2023/02/28 14:03:06,logs_a,8.83,7.5,2.071677592986.767683
2023/02/28 14:03:06,logs_a,-1.18,8.76,3.41677592986.768417
2023/02/28 14:03:06,logs_a,-2.15,9.11,3.041677592986.769132
2023/02/28 14:03:06,logs_a,-0.07,0.02,0.011677592986.865316
2023/02/28 14:03:06,logs_a,8.83,7.47,2.181677592986.867265
2023/02/28 14:03:06,logs_a,-0.07,0.02,0.011677592986.965382
2023/02/28 14:03:06,logs_a,-5.08,9.51,1.131677592986.966818
2023/02/28 14:03:06,logs_a,8.83,7.49,2.121677592986.968258
2023/02/28 14:03:06,logs_a,-1.51,9.46,1.161677592986.969575
2023/02/28 14:03:07,logs_a,-0.07,0.02,0.011677592987.069942
2023/02/28 14:03:07,logs_a,0.83,5.09,1.21677592987.071339
2023/02/28 14:03:07,logs_a,-2.21,9.82,0.971677592987.072598
2023/02/28 14:03:07,logs_a,-4.74,9.65,1.411677592987.073660
2023/02/28 14:03:07,logs_a,9.2,7.01,2.211677592987.074674
2023/02/28 14:03:07,logs_a,-1.52,9.52,1.391677592987.075945
2023/02/28 14:03:07,logs_a,-2.26,10.03,1.231677592987.076986
2023/02/28 14:03:07,logs_a,-0.07,0.02,0.011677592987.170646
2023/02/28 14:03:07,logs_a,-0.17,0.29,-0.191677592987.172061
2023/02/28 14:03:07,logs_a,0.99,4.99,1.41677592987.173375
2023/02/28 14:03:07,logs_a,-4.73,9.51,2.061677592987.174981
2023/02/28 14:03:07,logs_a,9.2,7.06,2.021677592987.176578
2023/02/28 14:03:07,logs_a,-0.07,0.02,0.011677592987.269411
2023/02/28 14:03:07,logs_a,-4.73,9.61,1.481677592987.271098
2023/02/28 14:03:07,logs_a,8.83,7.48,2.161677592987.272299
2023/02/28 14:03:07,logs_a,-2.29,10.03,1.831677592987.273355
2023/02/28 14:03:07,logs_a,-1.25,9.85,0.831677592987.274535
2023/02/28 14:03:07,logs_a,-0.07,0.02,0.011677592987.371122
2023/02/28 14:03:07,logs_a,-0.17,0.29,-0.21677592987.373214
2023/02/28 14:03:07,logs_a,0.83,5.2,0.581677592987.374538
2023/02/28 14:03:07,logs_a,1.03,5.27,1.031677592987.375571
2023/02/28 14:03:07,logs_a,8.83,7.5,2.091677592987.376508
2023/02/28 14:03:07,logs_a,-1.57,9.73,1.921677592987.377424
2023/02/28 14:03:07,logs_a,-2.28,9.94,2.051677592987.378314
2023/02/28 14:03:07,logs_a,-0.07,0.02,0.011677592987.464627
2023/02/28 14:03:07,logs_a,8.83,7.48,2.141677592987.466259
2023/02/28 14:03:07,logs_a,-2.32,10.1,2.221677592987.467557
2023/02/28 14:03:07,logs_a,-0.07,0.02,0.011677592987.564808
2023/02/28 14:03:07,logs_a,8.83,7.53,1.961677592987.566918
2023/02/28 14:03:07,logs_a,-1.6,10.06,0.951677592987.568311
2023/02/28 14:03:07,logs_a,-0.07,0.02,0.011677592987.666333
2023/02/28 14:03:07,logs_a,8.83,7.49,2.131677592987.668094
2023/02/28 14:03:07,logs_a,-1.63,10.05,2.251677592987.670024
2023/02/28 14:03:07,logs_a,-0.07,0.02,0.011677592987.768106
2023/02/28 14:03:07,logs_a,1.03,5.31,0.831677592987.770105
2023/02/28 14:03:07,logs_a,8.83,7.54,1.941677592987.771382
2023/02/28 14:03:07,logs_a,-2.0,10.3,1.931677592987.772630
2023/02/28 14:03:07,logs_a,-1.62,9.83,2.811677592987.773875
2023/02/28 14:03:07,logs_a,-0.07,0.02,0.011677592987.865385
2023/02/28 14:03:07,logs_a,1.0,5.07,1.281677592987.867057
2023/02/28 14:03:07,logs_a,8.83,7.55,1.911677592987.868382
2023/02/28 14:03:07,logs_a,-0.07,0.02,0.011677592987.967792
2023/02/28 14:03:07,logs_a,1.0,5.16,0.871677592987.969134
2023/02/28 14:03:07,logs_a,9.2,7.06,2.041677592987.970539
2023/02/28 14:03:07,logs_a,-1.32,10.35,1.841677592987.972230
2023/02/28 14:03:07,logs_a,-2.39,10.37,2.431677592987.973707
2023/02/28 14:03:08,logs_a,-0.07,0.02,0.011677592988.064002
2023/02/28 14:03:08,logs_a,8.83,7.48,2.151677592988.065605
2023/02/28 14:03:08,logs_a,-1.68,10.47,1.751677592988.066793
2023/02/28 14:03:08,logs_a,-2.06,10.31,3.21677592988.067999
2023/02/28 14:03:08,logs_a,-0.07,0.02,0.011677592988.164510
2023/02/28 14:03:08,logs_a,8.83,7.5,2.081677592988.166495
2023/02/28 14:03:08,logs_a,-1.69,10.43,2.21677592988.167791
2023/02/28 14:03:08,logs_a,-2.08,10.72,2.051677592988.169013
2023/02/28 14:03:08,logs_a,-0.07,0.02,0.011677592988.270036
2023/02/28 14:03:08,logs_a,0.99,5.13,0.871677592988.272008
2023/02/28 14:03:08,logs_a,8.83,7.49,2.131677592988.273299
2023/02/28 14:03:08,logs_a,-1.36,10.46,2.511677592988.274453
2023/02/28 14:03:08,logs_a,-5.42,8.75,-3.391677592988.275276
2023/02/28 14:03:08,logs_a,-2.1,10.78,2.261677592988.275997
2023/02/28 14:03:08,logs_a,-0.07,0.02,0.011677592988.365857
2023/02/28 14:03:08,logs_a,9.2,7.05,2.051677592988.367814
2023/02/28 14:03:08,logs_a,-2.15,11.22,0.821677592988.369033
2023/02/28 14:03:08,logs_a,-0.07,0.02,0.011677592988.465669
2023/02/28 14:03:08,logs_a,-4.73,9.54,1.921677592988.467276
2023/02/28 14:03:08,logs_a,8.83,7.55,1.91677592988.468872
2023/02/28 14:03:08,logs_a,-1.72,10.4,3.281677592988.470116
2023/02/28 14:03:08,logs_a,-0.07,0.02,0.011677592988.566164
2023/02/28 14:03:08,logs_a,0.99,5.03,1.241677592988.568037
2023/02/28 14:03:08,logs_a,8.83,7.52,2.021677592988.569469
2023/02/28 14:03:08,logs_a,-1.4,10.94,1.971677592988.570582
2023/02/28 14:03:08,logs_a,-0.07,0.02,0.011677592988.664522
2023/02/28 14:03:08,logs_a,8.83,7.48,2.151677592988.665970
2023/02/28 14:03:08,logs_a,-1.77,11.06,1.531677592988.667432
2023/02/28 14:03:08,logs_a,-2.17,11.26,1.741677592988.668557
2023/02/28 14:03:08,logs_a,-0.07,0.02,0.011677592988.766019
2023/02/28 14:03:08,logs_a,0.82,4.92,1.551677592988.767331
2023/02/28 14:03:08,logs_a,8.83,7.53,1.981677592988.768452
2023/02/28 14:03:08,logs_a,-0.07,0.02,0.011677592988.868625
2023/02/28 14:03:08,logs_a,-0.16,0.3,-0.21677592988.870311
2023/02/28 14:03:08,logs_a,0.99,5.15,0.751677592988.871518
2023/02/28 14:03:08,logs_a,-4.73,9.62,1.461677592988.872646
2023/02/28 14:03:08,logs_a,9.2,7.04,2.11677592988.873818
2023/02/28 14:03:08,logs_a,-1.79,11.15,1.731677592988.874714
2023/02/28 14:03:08,logs_a,-0.07,0.02,0.011677592988.970760
2023/02/28 14:03:08,logs_a,0.82,5.1,1.081677592988.972311
2023/02/28 14:03:08,logs_a,0.85,5.36,0.651677592988.973864
2023/02/28 14:03:08,logs_a,-4.73,9.6,1.591677592988.975081
2023/02/28 14:03:08,logs_a,9.2,7.08,1.961677592988.976025
2023/02/28 14:03:09,logs_a,-0.07,0.02,0.011677592989.070369
2023/02/28 14:03:09,logs_a,-0.17,0.3,-0.191677592989.072281
2023/02/28 14:03:09,logs_a,0.99,5.19,0.361677592989.073411
2023/02/28 14:03:09,logs_a,8.83,7.51,2.061677592989.074587
2023/02/28 14:03:09,logs_a,-1.45,11.16,2.911677592989.075737
2023/02/28 14:03:09,logs_a,-0.07,0.02,0.011677592989.165258
2023/02/28 14:03:09,logs_a,0.85,5.27,1.061677592989.166836
2023/02/28 14:03:09,logs_a,8.83,7.5,2.11677592989.168097
2023/02/28 14:03:09,logs_a,-2.63,11.65,1.331677592989.169389
2023/02/28 14:03:09,logs_a,-0.07,0.02,0.011677592989.271324
2023/02/28 14:03:09,logs_a,0.82,5.09,1.111677592989.273087
2023/02/28 14:03:09,logs_a,8.83,7.48,2.161677592989.274438
2023/02/28 14:03:09,logs_a,-5.23,15.55,3.41677592989.275602
2023/02/28 14:03:09,logs_a,-1.45,11.48,1.131677592989.276583
2023/02/28 14:03:09,logs_a,-0.07,0.02,0.011677592989.364954
2023/02/28 14:03:09,logs_a,1.03,5.38,-0.421677592989.366608
2023/02/28 14:03:09,logs_a,9.2,7.02,2.181677592989.368160
2023/02/28 14:03:09,logs_a,-2.29,11.64,2.991677592989.369534
2023/02/28 14:03:09,logs_a,-0.07,0.02,0.011677592989.471191
2023/02/28 14:03:09,logs_a,-0.17,0.3,-0.191677592989.473146
2023/02/28 14:03:09,logs_a,1.02,5.27,0.91677592989.474514
2023/02/28 14:03:09,logs_a,-5.07,9.42,1.581677592989.475631
2023/02/28 14:03:09,logs_a,8.83,7.45,2.271677592989.476730
2023/02/28 14:03:09,logs_a,-0.07,0.02,0.011677592989.569117
2023/02/28 14:03:09,logs_a,-0.16,0.3,-0.191677592989.570591
2023/02/28 14:03:09,logs_a,1.03,5.36,0.291677592989.571713
2023/02/28 14:03:09,logs_a,-4.73,9.6,1.551677592989.573153
2023/02/28 14:03:09,logs_a,8.83,7.49,2.111677592989.574576
2023/02/28 14:03:09,logs_a,-0.07,0.02,0.011677592989.666742
2023/02/28 14:03:09,logs_a,9.2,7.04,2.121677592989.668489
2023/02/28 14:03:09,logs_a,-1.54,11.94,2.541677592989.669899
2023/02/28 14:03:09,logs_a,-0.07,0.02,0.011677592989.773007
2023/02/28 14:03:09,logs_a,1.0,5.15,1.021677592989.774727
2023/02/28 14:03:09,logs_a,1.03,5.36,0.631677592989.776061
2023/02/28 14:03:09,logs_a,-4.74,9.61,1.671677592989.777343
2023/02/28 14:03:09,logs_a,8.83,7.48,2.151677592989.778677
2023/02/28 14:03:09,logs_a,-1.54,12.08,1.771677592989.780020
2023/02/28 14:03:09,logs_a,-0.07,0.02,0.011677592989.865578
2023/02/28 14:03:09,logs_a,1.01,5.19,0.931677592989.867146
2023/02/28 14:03:09,logs_a,-4.74,9.61,1.641677592989.868301
2023/02/28 14:03:09,logs_a,8.83,7.44,2.31677592989.869582
2023/02/28 14:03:09,logs_a,-0.07,0.02,0.011677592989.963693
2023/02/28 14:03:09,logs_a,1.18,5.2,0.691677592989.965465
2023/02/28 14:03:09,logs_a,8.83,7.47,2.181677592989.966867
2023/02/28 14:03:10,logs_a,-0.07,0.02,0.011677592990.063773
2023/02/28 14:03:10,logs_a,-0.17,0.3,-0.181677592990.064777
2023/02/28 14:03:10,logs_a,-4.73,9.56,1.781677592990.065525
2023/02/28 14:03:10,logs_a,9.2,7.04,2.091677592990.066215
2023/02/28 14:03:10,logs_a,-1.57,12.33,1.911677592990.066629
2023/02/28 14:03:10,logs_a,-0.07,0.02,0.011677592990.171884
2023/02/28 14:03:10,logs_a,-0.17,0.29,-0.191677592990.173864
2023/02/28 14:03:10,logs_a,1.34,5.18,0.521677592990.175074
2023/02/28 14:03:10,logs_a,-5.07,9.39,1.761677592990.176142
2023/02/28 14:03:10,logs_a,8.83,7.51,2.061677592990.177144
2023/02/28 14:03:10,logs_a,-1.58,12.46,1.721677592990.178169
2023/02/28 14:03:10,logs_a,-0.07,0.02,0.011677592990.270764
2023/02/28 14:03:10,logs_a,1.19,5.2,1.091677592990.272237
2023/02/28 14:03:10,logs_a,8.83,7.48,2.161677592990.273271
2023/02/28 14:03:10,logs_a,8.3,16.84,2.761677592990.274377
2023/02/28 14:03:10,logs_a,-1.6,12.09,3.81677592990.275356
2023/02/28 14:03:10,logs_a,-4.4,13.36,-0.041677592990.276502
2023/02/28 14:03:10,logs_a,-0.07,0.02,0.011677592990.372357
2023/02/28 14:03:10,logs_a,1.03,5.15,1.531677592990.373719
2023/02/28 14:03:10,logs_a,8.83,7.5,2.11677592990.375006
2023/02/28 14:03:10,logs_a,8.3,16.96,1.821677592990.376695
2023/02/28 14:03:10,logs_a,-2.01,12.49,2.481677592990.378422
2023/02/28 14:03:10,logs_a,-2.48,12.64,3.021677592990.379813
2023/02/28 14:03:10,logs_a,-0.07,0.02,0.011677592990.473388
2023/02/28 14:03:10,logs_a,1.03,5.26,1.21677592990.475475
2023/02/28 14:03:10,logs_a,-4.73,9.58,1.691677592990.476772
2023/02/28 14:03:10,logs_a,9.2,7.02,2.161677592990.478011
2023/02/28 14:03:10,logs_a,8.89,16.74,0.831677592990.479429
2023/02/28 14:03:10,logs_a,-1.62,12.65,2.191677592990.480749
2023/02/28 14:03:10,logs_a,-2.49,12.98,1.031677592990.482041
2023/02/28 14:03:10,logs_a,-0.07,0.02,0.011677592990.574096
2023/02/28 14:03:10,logs_a,-0.16,0.3,-0.191677592990.575398
2023/02/28 14:03:10,logs_a,1.19,5.17,1.11677592990.576531
2023/02/28 14:03:10,logs_a,9.2,7.06,2.051677592990.577855
2023/02/28 14:03:10,logs_a,-1.63,12.83,1.821677592990.578949
2023/02/28 14:03:10,logs_a,-2.5,12.85,2.631677592990.580101
2023/02/28 14:03:10,logs_a,-0.07,0.02,0.011677592990.670503
2023/02/28 14:03:10,logs_a,-0.17,0.29,-0.191677592990.672101
2023/02/28 14:03:10,logs_a,1.36,5.13,1.11677592990.673480
2023/02/28 14:03:10,logs_a,1.39,5.38,0.291677592990.674505
2023/02/28 14:03:10,logs_a,8.83,7.49,2.121677592990.675452
2023/02/28 14:03:10,logs_a,-2.05,12.77,2.31677592990.676247
2023/02/28 14:03:10,logs_a,15.94,7.96,3.791677592990.677136
2023/02/28 14:03:10,logs_a,8.54,12.84,-9.71677592990.677935
2023/02/28 14:03:10,logs_a,-2.51,13.1,1.351677592990.678689
2023/02/28 14:03:10,logs_a,-0.07,0.02,0.011677592990.764543
2023/02/28 14:03:10,logs_a,9.2,7.04,2.091677592990.766123
2023/02/28 14:03:10,logs_a,-0.07,0.02,0.011677592990.871853
2023/02/28 14:03:10,logs_a,-0.21,0.32,-0.231677592990.873589
2023/02/28 14:03:10,logs_a,0.14,0.37,-0.21677592990.875135
2023/02/28 14:03:10,logs_a,1.52,5.1,1.011677592990.876424
2023/02/28 14:03:10,logs_a,1.39,5.26,1.081677592990.877534
2023/02/28 14:03:10,logs_a,8.83,7.44,2.281677592990.878534
2023/02/28 14:03:10,logs_a,8.3,16.99,1.521677592990.879645
2023/02/28 14:03:10,logs_a,-2.56,13.37,0.971677592990.880657
2023/02/28 14:03:10,logs_a,-0.07,0.02,0.011677592990.964879
2023/02/28 14:03:10,logs_a,1.52,5.02,1.261677592990.967748
2023/02/28 14:03:10,logs_a,8.83,7.54,1.951677592990.969121
2023/02/28 14:03:10,logs_a,8.3,16.93,2.141677592990.970313
2023/02/28 14:03:11,logs_a,-0.07,0.02,0.011677592991.064766
2023/02/28 14:03:11,logs_a,1.36,5.25,0.531677592991.066113
2023/02/28 14:03:11,logs_a,1.57,5.18,1.311677592991.067370
2023/02/28 14:03:11,logs_a,8.83,7.48,2.151677592991.069021
2023/02/28 14:03:11,logs_a,-0.07,0.02,0.011677592991.168934
2023/02/28 14:03:11,logs_a,-0.17,0.29,-0.191677592991.170704
2023/02/28 14:03:11,logs_a,1.57,5.12,1.541677592991.171957
2023/02/28 14:03:11,logs_a,8.83,7.53,1.971677592991.173214
2023/02/28 14:03:11,logs_a,-2.12,13.16,2.591677592991.174756
2023/02/28 14:03:11,logs_a,-0.07,0.02,0.011677592991.269870
2023/02/28 14:03:11,logs_a,-0.16,0.3,-0.21677592991.271773
2023/02/28 14:03:11,logs_a,-5.07,9.46,1.321677592991.273158
2023/02/28 14:03:11,logs_a,9.2,7.02,2.181677592991.274338
2023/02/28 14:03:11,logs_a,-1.71,13.36,2.371677592991.275417
2023/02/28 14:03:11,logs_a,-0.07,0.02,0.011677592991.363990
2023/02/28 14:03:11,logs_a,1.57,5.12,1.611677592991.365931
2023/02/28 14:03:11,logs_a,8.83,7.5,2.111677592991.367183
2023/02/28 14:03:11,logs_a,-1.72,13.48,2.091677592991.368412
2023/02/28 14:03:11,logs_a,-0.07,0.02,0.011677592991.466321
2023/02/28 14:03:11,logs_a,1.71,5.15,0.71677592991.468138
2023/02/28 14:03:11,logs_a,9.2,7.01,2.211677592991.469488
2023/02/28 14:03:11,logs_a,-1.73,13.62,1.971677592991.470647
2023/02/28 14:03:11,logs_a,-0.07,0.02,0.011677592991.565134
2023/02/28 14:03:11,logs_a,1.36,5.22,0.761677592991.566915
2023/02/28 14:03:11,logs_a,1.7,5.11,0.771677592991.568347
2023/02/28 14:03:11,logs_a,8.83,7.54,1.941677592991.569647
2023/02/28 14:03:11,logs_a,-0.07,0.02,0.011677592991.666111
2023/02/28 14:03:11,logs_a,1.55,5.24,0.771677592991.667945
2023/02/28 14:03:11,logs_a,8.83,7.5,2.081677592991.669013
2023/02/28 14:03:11,logs_a,-1.76,13.74,2.461677592991.670115
2023/02/28 14:03:11,logs_a,-0.07,0.02,0.011677592991.771684
2023/02/28 14:03:11,logs_a,-0.17,0.29,-0.191677592991.773327
2023/02/28 14:03:11,logs_a,1.54,5.17,0.921677592991.774617
2023/02/28 14:03:11,logs_a,1.61,5.5,0.211677592991.775866
2023/02/28 14:03:11,logs_a,8.83,7.51,2.041677592991.777018
2023/02/28 14:03:11,logs_a,-1.77,13.91,1.841677592991.778340
2023/02/28 14:03:11,logs_a,-2.25,13.86,3.221677592991.779744
2023/02/28 14:03:11,logs_a,-0.07,0.02,0.011677592991.873413
2023/02/28 14:03:11,logs_a,1.55,5.24,0.581677592991.875313
2023/02/28 14:03:11,logs_a,-4.73,9.61,1.491677592991.876572
2023/02/28 14:03:11,logs_a,8.83,7.41,2.391677592991.877602
2023/02/28 14:03:11,logs_a,-2.77,14.36,1.941677592991.878626
2023/02/28 14:03:11,logs_a,-2.72,14.18,1.591677592991.879694
2023/02/28 14:03:11,logs_a,-0.07,0.02,0.011677592991.964306
2023/02/28 14:03:11,logs_a,1.73,5.22,0.71677592991.965558
2023/02/28 14:03:11,logs_a,1.8,5.23,1.631677592991.967005
2023/02/28 14:03:11,logs_a,8.83,7.51,2.051677592991.968230
2023/02/28 14:03:12,logs_a,-0.07,0.02,0.011677592992.071210
2023/02/28 14:03:12,logs_a,1.39,5.25,1.091677592992.072991
2023/02/28 14:03:12,logs_a,8.83,7.47,2.191677592992.074314
2023/02/28 14:03:12,logs_a,-2.76,14.38,1.571677592992.075495
2023/02/28 14:03:12,logs_a,-1.8,14.12,2.221677592992.076637
2023/02/28 14:03:12,logs_a,-0.07,0.02,0.011677592992.163903
2023/02/28 14:03:12,logs_a,1.55,5.27,0.531677592992.165655
2023/02/28 14:03:12,logs_a,8.83,7.47,2.21677592992.166924
2023/02/28 14:03:12,logs_a,-1.81,13.89,3.651677592992.168137
2023/02/28 14:03:12,logs_a,-0.07,0.02,0.011677592992.270989
2023/02/28 14:03:12,logs_a,-0.17,0.3,-0.191677592992.273211
2023/02/28 14:03:12,logs_a,1.21,5.37,0.411677592992.274496
2023/02/28 14:03:12,logs_a,8.83,7.51,2.051677592992.276035
2023/02/28 14:03:12,logs_a,-5.27,15.87,2.271677592992.277472
2023/02/28 14:03:12,logs_a,-0.07,0.02,0.011677592992.370213
2023/02/28 14:03:12,logs_a,-0.17,0.29,-0.191677592992.371966
2023/02/28 14:03:12,logs_a,-2.76,1.74,0.261677592992.373154
2023/02/28 14:03:12,logs_a,1.38,5.3,0.691677592992.374250
2023/02/28 14:03:12,logs_a,9.2,7.04,2.091677592992.375222
2023/02/28 14:03:12,logs_a,-5.8,15.73,1.871677592992.376186
2023/02/28 14:03:12,logs_a,-0.07,0.02,0.011677592992.463218
2023/02/28 14:03:12,logs_a,1.38,5.32,0.531677592992.465212
2023/02/28 14:03:12,logs_a,8.83,7.52,2.021677592992.466684
2023/02/28 14:03:12,logs_a,-0.07,0.02,0.011677592992.562189
2023/02/28 14:03:12,logs_a,1.56,5.3,0.481677592992.563489
2023/02/28 14:03:12,logs_a,9.2,7.05,2.071677592992.564624
2023/02/28 14:03:12,logs_a,-1.86,14.57,2.161677592992.565796
2023/02/28 14:03:12,logs_a,-0.07,0.02,0.011677592992.663840
2023/02/28 14:03:12,logs_a,8.83,7.52,2.031677592992.665500
2023/02/28 14:03:12,logs_a,-0.07,0.02,0.011677592992.763781
2023/02/28 14:03:12,logs_a,1.55,5.27,0.571677592992.765716
2023/02/28 14:03:12,logs_a,8.83,7.5,2.081677592992.766880
2023/02/28 14:03:12,logs_a,0.0,3.56,-0.451677592992.767831
2023/02/28 14:03:12,logs_a,-0.07,0.02,0.011677592992.869495
2023/02/28 14:03:12,logs_a,-0.16,0.3,-0.191677592992.871097
2023/02/28 14:03:12,logs_a,1.61,5.42,0.811677592992.872667
2023/02/28 14:03:12,logs_a,8.83,7.48,2.151677592992.873780
2023/02/28 14:03:12,logs_a,-1.89,14.75,2.721677592992.874826
2023/02/28 14:03:12,logs_a,-0.07,0.02,0.011677592992.968995
2023/02/28 14:03:12,logs_a,-0.16,0.3,-0.191677592992.970753
2023/02/28 14:03:12,logs_a,1.56,5.26,0.781677592992.971997
2023/02/28 14:03:12,logs_a,1.61,5.37,1.091677592992.973036
2023/02/28 14:03:12,logs_a,8.83,7.48,2.171677592992.974086
2023/02/28 14:03:13,logs_a,-0.07,0.02,0.011677592993.064820
2023/02/28 14:03:13,logs_a,1.55,5.14,1.161677592993.066234
2023/02/28 14:03:13,logs_a,8.83,7.5,2.071677592993.067445
2023/02/28 14:03:13,logs_a,-0.07,0.02,0.011677592993.165974
2023/02/28 14:03:13,logs_a,1.55,5.19,1.071677592993.167468
2023/02/28 14:03:13,logs_a,8.83,7.51,2.041677592993.168990
2023/02/28 14:03:13,logs_a,-1.93,14.94,3.261677592993.170601
2023/02/28 14:03:13,logs_a,-0.07,0.02,0.011677592993.265184
2023/02/28 14:03:13,logs_a,8.83,7.54,1.941677592993.267223
2023/02/28 14:03:13,logs_a,-2.46,15.49,1.661677592993.268496
2023/02/28 14:03:13,logs_a,-0.07,0.02,0.011677592993.366427
2023/02/28 14:03:13,logs_a,9.2,7.08,1.961677592993.368237
2023/02/28 14:03:13,logs_a,-0.07,0.02,0.011677592993.464709
2023/02/28 14:03:13,logs_a,-0.17,0.3,-0.191677592993.465706
2023/02/28 14:03:13,logs_a,1.55,5.17,1.021677592993.466752
2023/02/28 14:03:13,logs_a,8.83,7.48,2.141677592993.467476
2023/02/28 14:03:13,logs_a,-3.0,15.39,3.161677592993.468097
2023/02/28 14:03:13,logs_a,-2.45,15.22,2.831677592993.468764
2023/02/28 14:03:13,logs_a,-0.07,0.02,0.011677592993.570586
2023/02/28 14:03:13,logs_a,1.55,5.25,0.491677592993.572696
2023/02/28 14:03:13,logs_a,1.79,5.25,1.381677592993.574070
2023/02/28 14:03:13,logs_a,-5.08,9.44,1.591677592993.575214
2023/02/28 14:03:13,logs_a,8.83,7.49,2.131677592993.576294
2023/02/28 14:03:13,logs_a,-2.5,15.75,1.271677592993.577285
2023/02/28 14:03:13,logs_a,-1.97,15.39,2.871677592993.578251
2023/02/28 14:03:13,logs_a,-0.07,0.02,0.011677592993.666240
2023/02/28 14:03:13,logs_a,1.55,5.18,0.991677592993.668322
